Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
9.290189542,26.28998566,-18.48422241,-46.75888062,56.73819472
9.300188542,26.64635468,-18.45561218,-46.84790039,56.96809291
9.310188542,26.51438522,-18.60835266,-46.92556763,57.02010443
9.320187542,26.32553101,-18.77432251,-46.84912109,56.92406271
9.330187542,26.33055115,-18.67892456,-46.51202393,56.6177403
9.340186542,26.21072769,-18.66694641,-46.77886963,56.77781061
9.350186542,26.24347305,-18.5947113,-47.10610962,57.03918591
9.360185542,26.25343704,-18.52476501,-47.17868042,57.08097548
9.370185542,26.31772995,-18.56636047,-47.22052002,57.15864031
9.380184542,26.61119843,-18.44488525,-47.28890991,57.31152305
9.390184542,26.38719559,-18.45219421,-47.04837036,57.01154897
9.400183542,26.69865799,-18.44262695,-46.88018799,57.01491781
9.410183542,26.52235031,-18.38156128,-47.14129639,57.12809017
9.420182542,26.41583633,-18.52830505,-47.08679199,57.08117446
9.430182542,26.31102753,-18.43438721,-47.0100708,56.93894588
9.440181542,26.46251297,-18.41339111,-47.31182861,57.25143397
9.450181542,26.2277298,-18.62734985,-46.84133911,56.8241412
9.460180542,26.22011566,-18.76187134,-46.85217285,56.87379346
9.470180542,26.29133606,-18.46548462,-47.06402588,56.9844804
9.480179542,26.09391022,-18.59597778,-47.0508728,56.92527709
9.490179542,26.50487137,-18.48971558,-47.20330811,57.20603189
9.500178542,26.36805725,-18.55079651,-47.32162476,57.26030618
9.510178542,26.01628876,-18.49467468,-46.99511719,56.81057394
9.520177542,26.08586121,-18.34886169,-46.9621582,56.7679239
9.530177542,26.29136658,-18.25549316,-46.88684082,56.77036929
9.540176542,26.39964294,-18.14237976,-46.5302124,56.4902448
9.550176542,26.27678299,-18.37072754,-46.50671387,56.48740912
9.560175542,26.15958786,-18.58268738,-46.84173584,56.778416
9.570175542,26.23521805,-18.56187439,-46.86080933,56.82222538
9.580175542,26.27532196,-18.18756104,-47.03668213,56.86501021
9.590174542,26.27316666,-18.3664093,-47.03979492,56.92404222
9.600174542,26.06260681,-18.23245239,-46.64291382,56.45567468
9.610173542,26.28564072,-18.38447571,-46.98410034,56.88962594
9.620173542,26.14770889,-18.30253601,-46.87026978,56.70544677
9.630172542,25.96913147,-18.24520874,-46.94540405,56.66704856
9.640172542,25.99697876,-18.47383118,-46.75112915,56.59322769
9.650171542,26.07255173,-18.20637512,-46.76843262,56.55560395
9.660171542,26.07432175,-18.31861877,-46.6244812,56.47374873
9.670170542,26.26459122,-18.17883301,-46.82318115,56.68076406
9.680170542,25.98456192,-18.12998962,-47.17822266,56.83026196
9.690169417,26.01401138,-18.15045166,-46.98059082,56.68636165
9.700169417,26.2616806,-18.16532898,-46.73458862,56.60191533
9.710168417,25.98237991,-18.35929871,-46.79031372,56.58163459
9.720168417,26.30060196,-18.33512878,-46.51586914,56.49446604
9.730167417,26.15270996,-18.31124878,-46.82556152,56.67362069
9.740167417,26.07209396,-18.50285339,-46.39550781,56.34405747
9.750166417,25.98366547,-18.38941956,-46.44189453,56.30427329
9.760166417,25.95373917,-18.42544556,-46.3977356,56.26582879
9.770165417,26.11402512,-18.23724365,-46.50473022,56.36691669
9.780165417,25.99430084,-18.15937805,-46.49835205,56.28111078
9.790164417,26.22754669,-18.64064026,-46.73721313,56.74261861
9.800164417,26.13152313,-18.4568634,-46.53167725,56.46865764
9.810163417,26.41796494,-18.44192505,-46.70162964,56.73672251
9.820163417,26.23974228,-18.35279846,-46.71237183,56.63386768
9.830162417,26.22279358,-18.14509583,-47.03445435,56.82534031
9.840162417,26.30102921,-18.40679932,-47.32647705,57.18697254
9.850161417,26.56339264,-18.34207153,-47.19540405,57.17911839
9.860161417,26.13858032,-18.35418701,-46.9178772,56.75727938
9.870161417,26.36969376,-18.57823181,-46.98977661,56.99605734
9.880160417,26.34959412,-18.50514221,-46.769104,56.78107508
9.890160417,26.27583313,-17.98710632,-46.76226807,56.57442103
9.900159417,26.51539612,-18.25921631,-47.12322998,57.07069314
9.910159417,26.41793823,-18.31066895,-46.61077881,56.61936735
9.920158417,26.46125412,-18.22235107,-46.78793335,56.75705027
9.930158417,26.27580643,-18.26179504,-46.80508423,56.69768136
9.940157417,26.29358673,-18.16667175,-46.67129517,56.56492251
9.950157417,26.28639984,-18.22169495,-46.5814209,56.50516575
9.960156417,26.08479691,-18.41160583,-46.87948608,56.71939769
9.970156417,26.40190506,-18.46485901,-46.80511475,56.82191809
9.980155417,26.34089279,-18.35346985,-46.61920166,56.60426178
9.990155417,26.34935379,-18.41609192,-46.82510376,56.7981622
10.00015442,26.3259697,-18.40505981,-46.73651123,56.71070789
10.01015442,26.54299164,-18.39851379,-47.02603149,57.04807931
10.02015342,26.33605194,-18.34056091,-47.06954956,56.96934529
10.03015342,26.35528183,-18.32810974,-46.96356201,56.88670006
10.04015242,26.54711151,-18.39094543,-46.76531982,56.83283507
10.05015242,26.33707047,-18.19961548,-46.71917725,56.63522585
10.06015142,26.0673027,-18.35305786,-46.83035278,56.65175147
10.07015142,26.55473709,-18.33908081,-46.54986572,56.64243944
10.08015042,26.42450714,-18.46282959,-46.72018433,56.76183822
10.09015042,26.4256134,-18.35549927,-46.53659058,56.57642318
10.10014942,26.44407272,-18.31436157,-46.71551514,56.71899308
10.11014942,26.55477524,-18.46086121,-46.61392212,56.734621
10.12014842,26.67711258,-18.52822876,-46.54745483,56.759397
10.13014842,26.57413864,-18.33728027,-46.62060547,56.7090958
10.14014842,26.68266678,-18.24078369,-46.70294189,56.79661678
10.15014742,26.3711319,-18.34202576,-46.86529541,56.8174482
10.16014742,26.41662598,-18.21646118,-46.92346191,56.84618601
10.17014642,26.47220993,-18.45262146,-46.78341675,56.83278297
10.18014642,26.60881424,-18.54064941,-46.75076294,56.8983173
10.19014542,26.6727562,-18.20437622,-46.49575806,56.60998811
10.20014542,26.51767731,-18.54335022,-46.67852783,56.79725352
10.21014442,26.32163239,-18.55587769,-46.38415527,56.46803333
10.22014442,26.53274155,-18.38476563,-46.39852905,56.52264572
10.23014342,26.33919144,-18.27677917,-46.45043945,56.43967565
10.24014342,26.48605347,-18.50747681,-46.36932373,56.51682855
10.25014242,26.55398178,-18.50354004,-46.81890869,56.91665093
10.26014242,26.21747589,-18.29277039,-46.99346924,56.83632326
10.27014142,26.42425156,-18.21772766,-46.8190918,56.76402054
10.28014142,26.43373108,-18.49464417,-46.69967651,56.75961406
10.29014042,26.61725998,-18.48129272,-46.69836426,56.83989738
10.30014042,26.38138962,-18.2611084,-46.67337036,56.63787866
10.31013942,26.28105164,-18.36181641,-46.64273071,56.59853625
10.32013942,26.3985405,-18.37690735,-46.63067627,56.64815649
10.33013842,26.2976799,-18.33905029,-46.39407349,56.39413789
10.34013842,26.36149597,-18.69387817,-46.53042603,56.65218528
10.35013742,26.31779861,-18.53405762,-46.76083374,56.76894739
10.36013742,26.56501007,-18.47000122,-46.83551025,56.92456171
10.37013642,26.72830963,-18.55969238,-46.75,56.95987375
10.38013642,26.59039307,-18.40916443,-46.8671875,56.94277481
10.39013542,26.58446503,-18.45559692,-46.72064209,56.83450744
10.40013542,26.425457,-18.60031128,-46.59243774,56.70213058
10.41013442,26.4813385,-18.58517456,-46.74819946,56.85124586
10.42013442,26.32299042,-18.4005127,-46.87826538,56.82473455
10.43013342,26.18281174,-18.36817932,-46.93145752,56.79340936
10.44013342,26.32680893,-18.3837738,-47.18969727,57.07829303
10.45013342,26.31105042,-18.22932434,-47.32012939,57.129452
10.46013242,26.21094131,-18.30966187,-47.08306885,56.91285034
10.47013242,26.2663269,-18.35536194,-46.99795532,56.88274822
10.48013142,26.45346069,-18.42199707,-46.99838257,56.9912583
10.49013142,26.42743683,-18.4702301,-47.18438721,57.14827393
10.50013042,26.46141434,-18.40446472,-47.45574951,57.36705441
10.51013042,26.46678162,-18.31178284,-47.34579468,57.24889688
10.52012942,26.62664795,-18.12989807,-47.31576538,57.24031131
10.53012942,26.49538422,-18.33154297,-47.45007324,57.35468859
10.54012842,26.37779236,-18.3926239,-47.00860596,56.95511898
10.55012842,25.98740387,-18.35499573,-47.02853394,56.77969736
10.56012742,26.30886459,-18.26411438,-47.00018311,56.87487532
10.57012742,26.38107681,-18.1716156,-46.76403809,56.68371976
10.58012642,26.20930099,-18.38859558,-46.40753174,56.38019961
10.59012642,26.37099075,-18.37084961,-46.42733765,56.4660513
10.60012542,26.27482986,-18.37443542,-46.44650269,56.43814467
10.61012542,26.17296982,-18.39807129,-46.58404541,56.51182764
10.62012442,26.40350723,-18.44100952,-46.52600098,56.58519942
10.63012442,26.42947388,-18.4261322,-46.69744873,56.73350999
10.64012342,26.26176071,-18.53764343,-46.90682983,56.86453187
10.65012342,26.35695267,-18.65097046,-46.60491943,56.69714427
10.66012242,26.20370102,-18.48350525,-46.51367188,56.49597848
10.67012242,26.3422699,-18.2003479,-47.12713623,56.97486127
10.68012142,26.31904984,-18.2983551,-47.06930542,56.94771019
10.69012208,26.43289185,-18.40466309,-46.4642334,56.53631028
10.70012108,26.34942627,-18.62612915,-46.63723755,56.71205232
10.71012108,26.45717621,-18.44155884,-46.89083862,56.91066694
10.72012008,26.60606384,-18.52319336,-46.61474609,56.77962556
10.73012008,26.53042603,-18.42529297,-46.69058228,56.77468978
10.74012008,26.48635864,-18.36500549,-46.20150757,56.33276065
10.75011908,26.25254822,-18.44226074,-46.52441406,56.51401926
10.76011908,25.94567871,-18.27146912,-46.50717163,56.30223655
10.77011808,26.04467773,-18.35568237,-46.47021484,56.34480616
10.78011808,26.29925919,-18.56834412,-46.53283691,56.58391422
10.79011708,26.38145447,-18.51544189,-46.36767578,56.46914277
10.80011708,26.38768768,-18.68659973,-47.12078857,57.14777149
10.81011608,26.14908218,-18.58912659,-46.77713013,56.72239442
10.82011608,26.28137207,-18.46540833,-46.72250366,56.69809671
10.83011508,26.09828949,-18.43608093,-46.53308105,56.44765209
10.84011508,26.30809021,-18.58108521,-46.58200073,56.63263308
10.85011408,26.58291245,-18.58106995,-46.94155884,57.05626469
10.86011408,26.50700378,-18.5337677,-46.57382202,56.70311008
10.87011308,26.51324844,-18.34005737,-46.38101196,56.48458478
10.88011308,26.3569603,-18.22064209,-46.55999756,56.52003651
10.89011208,26.41643524,-18.39761353,-46.74038696,56.7535374
10.90011208,26.42935562,-18.43373108,-47.14480591,57.10469336
10.91011108,26.34194946,-18.48077393,-46.61877441,56.64580686
10.92011108,26.43804169,-18.08914185,-46.64666748,56.58708941
10.93011008,26.67874527,-18.10787964,-46.4309082,56.52857676
10.94011008,26.35998535,-18.22311401,-46.17449951,56.20511647
10.95010908,26.36256027,-18.44439697,-46.20849609,56.30635377
10.96010908,26.08889008,-18.45332336,-46.53829956,56.45324308
10.97010808,26.22706985,-18.52587891,-46.59179688,56.58500613
10.98010808,26.32634735,-18.63188171,-46.50146484,56.59160551
10.99010708,26.42590714,-18.38954163,-46.58978271,56.63136642
11.00010708,26.48417282,-18.23220825,-46.56176758,56.58465364
11.01010708,26.39208984,-18.48190308,-46.69631958,56.73331834
11.02010608,26.18128967,-18.37133789,-46.41525269,56.36791345
11.03010508,26.16506958,-18.39651489,-46.66934204,56.57800026
11.04010508,26.25359726,-18.18115234,-46.85879517,56.70584056
11.05010508,26.14196396,-18.11048889,-46.84793091,56.62261666
11.06010408,26.37013245,-18.33978271,-47.09078979,57.00240345
11.07010408,26.25748062,-18.23873901,-47.07650757,56.90610208
11.08010308,26.56352997,-18.17630005,-47.16592407,57.10186863
11.09010308,26.46393967,-18.27822876,-46.81185913,56.79598493
11.10010208,26.49065399,-18.38615417,-47.10140991,57.08194312
11.11010208,26.38246155,-18.34764099,-46.76705933,56.74352866
11.12010108,26.29371643,-18.51325989,-46.68148804,56.68563875
11.13010108,26.29807281,-18.57145691,-47.01290894,56.97983198
11.14010008,26.20719147,-18.54769897,-47.03277588,56.94660682
11.15010008,26.18148041,-18.44433594,-46.87478638,56.77067062
11.16009908,26.28343964,-18.46360779,-47.27099609,57.15129993
11.17009908,26.48306656,-18.34500122,-47.26461792,57.19996496
11.18009808,26.60219193,-18.33738708,-46.97473145,57.01369813
11.19009808,26.49754715,-18.50804138,-46.68621826,56.78266088
11.20009708,26.34329987,-18.71176147,-47.20758057,57.2071248
11.21009708,26.32124329,-18.70111084,-47.38458252,57.33967261
11.22009608,26.05875778,-18.43125916,-47.01885986,56.82907138
11.23009608,25.88515091,-18.44494629,-47.07788086,56.80302763
11.24009508,26.05521774,-18.38201904,-47.29516602,57.04038678
11.25009508,26.24980927,-18.23141479,-47.24603271,57.04055206
11.26009408,25.94491959,-18.57569885,-47.26864624,57.03087197
11.27009408,26.07077789,-18.56265259,-47.75064087,57.48374757
11.28009308,25.93042374,-18.52763367,-47.43951416,57.15039447
11.29009308,26.12229156,-18.48999023,-47.25488281,57.07256613
11.30009308,25.96451569,-18.4584198,-47.26089478,56.99527622
11.31009208,26.15294266,-18.44517517,-47.20657349,57.03210918
11.32009208,26.42635345,-18.44273376,-47.21884155,57.16734718
11.33009108,26.24064636,-18.54251099,-46.91360474,56.86196044
11.34009108,26.13640976,-18.39683533,-46.875,56.73465511
11.35009008,25.96458435,-18.20928955,-46.82211304,56.55128766
11.36009008,26.06418228,-18.17478943,-47.28155518,56.96674494
11.37008908,26.11776733,-18.08834839,-47.44863892,57.10253456
11.38008908,26.15762329,-18.3795166,-47.01022339,56.85058478
11.39008808,26.03429413,-18.69317627,-46.97683716,56.86864285
11.40008808,25.99810028,-18.13742065,-47.25592041,56.90333259
11.41008708,25.96344757,-18.49203491,-47.02545166,56.81064221
11.42008708,25.97769928,-18.35754395,-46.68206787,56.48943034
11.43008608,25.73715973,-18.47219849,-46.7467041,56.4701501
11.44008608,25.82123947,-18.59077454,-47.02023315,56.77372307
11.45008508,25.91426849,-18.41601563,-46.91598511,56.67282066
11.46008508,26.19538116,-18.43916321,-46.90621948,56.80135703
11.47008408,26.22924805,-18.41981506,-47.20098877,57.05432833
